"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-07-02","3.1",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","27.2","H,,S","33.3",",,W","22.2",",,W","  350",",,W","  360",",,W","6.7",",,W","8.5",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-07-03","3.1",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","30.2","H,,S","36.1",",,W","24.4",",,W","   10",",,W","  320",",,W","6.3",",,W","8.1",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-07-04","3.1",",,W","0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","30.0","H,,S","34.4",",,W","25.6",",,W","   60",",,W","   70",",,W","11.2",",,W","13.0",",,W",,,,,"    1",",,W",,,,,,,"    1",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-07-05","4.3",",,W","0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","28.6","H,,S","33.9",",,W","24.4",",,W","  180",",,W","  180",",,W","7.6",",,W","9.4",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-07-06","4.8",",,W","10.9",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","28.8","H,,S","35.6",",,W","22.2",",,W","  120",",,W","  170",",,W","19.7",",,W","26.8",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-07-07","3.5",",,W","51.8",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","25.7","H,,S","32.2",",,W","21.7",",,W","  180",",,W","  180",",,W","11.2",",,W","14.3",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-07-08","3.4",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","28.3","H,,S","33.3",",,W","24.4",",,W","  140",",,W","  170",",,W","5.8",",,W","8.1",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-07-09","3.1",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","27.9","H,,S","32.8",",,W","23.9",",,W","   90",",,W","  110",",,W","6.7",",,W","8.5",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-07-10","4.4",",,W","0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","28.1","H,,S","32.8",",,W","24.4",",,W","  340",",,W","  340",",,W","8.1",",,W","10.7",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-07-11","4.3",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","28.6","H,,S","33.9",",,W","24.4",",,W","  290",",,W","  280",",,W","9.8",",,W","13.0",",,W",,,,,,,,,,,,,"    1",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-07-12","3.4",",,W","0.3",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","27.8","H,,S","32.2",",,W","22.8",",,W","  160",",,W","  160",",,W","11.2",",,W","14.3",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-07-13","2.9",",,W","3.6",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","26.9","H,,S","32.8",",,W","21.7",",,W","  360",",,W","  330",",,W","5.8",",,W","7.2",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-07-14","3.1",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","27.2","H,,S","32.2",",,W","22.8",",,W","  320",",,W","  330",",,W","6.7",",,W","9.8",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-07-15","3.1",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","27.6","H,,S","32.8",",,W","22.2",",,W","  120",",,W","  120",",,W","6.7",",,W","9.8",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-07-16","4.7",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","27.0","H,,S","30.6",",,W","24.4",",,W","  140",",,W","  140",",,W","8.1",",,W","10.3",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-07-17","3.6",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","28.6","H,,S","35.6",",,W","24.4",",,W","  160",",,W","  240",",,W","6.7",",,W","7.6",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-07-18","2.5",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","31.1","H,,S","36.7",",,W","26.1",",,W","  100",",,W","  360",",,W","6.3",",,W","7.2",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-07-19","2.8",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","31.0","H,,S","37.2",",,W","26.1",",,W","  240",",,W","  210",",,W","6.7",",,W","9.4",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-07-20","2.8",",,W","3.8",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","32.1","H,,S","37.2",",,W","25.6",",,W","  240",",,W","  250",",,W","10.3",",,W","12.5",",,W",,,,,"    1",",,W",,,,,,,"    1",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-07-21","2.6",",,W","13.2",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","29.9","H,,S","36.1",",,W","24.4",",,W","  210",",,W","  210",",,W","10.3",",,W","12.5",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-07-22","3.0",",,W","14.2",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","26.7","H,,S","34.4",",,W","23.3",",,W","  290",",,W","  290",",,W","18.3",",,W","25.9",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-07-23","3.7",",,W","48.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","27.1","H,,S","33.3",",,W","22.2",",,W","  230",",,W","  240",",,W","13.0",",,W","15.7",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-07-24","1.9",",,W","10.9",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","26.2","H,,S","30.0",",,W","22.8",",,W","   60",",,W","  330",",,W","5.8",",,W","6.7",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-07-25","2.1",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","27.7","H,,S","33.9",",,W","23.3",",,W","  160",",,W","  160",",,W","5.8",",,W","6.3",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-07-26","3.2",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","30.1","H,,S","35.0",",,W","25.6",",,W","  260",",,W","  250",",,W","7.6",",,W","10.3",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-07-27","3.0",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","30.9","H,,S","35.6",",,W","26.1",",,W","  200",",,W","  210",",,W","7.6",",,W","9.4",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-07-28","3.4",",,W","0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","30.3","H,,S","34.4",",,W","26.1",",,W","  340",",,W","  350",",,W","7.6",",,W","10.3",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-07-29","3.0",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","28.8","H,,S","33.9",",,W","23.9",",,W","  250",",,W","  240",",,W","6.3",",,W","8.5",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-07-30","3.5",",,W","3.8",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","29.8","H,,S","34.4",",,W","23.3",",,W","  240",",,W","  250",",,W","13.0",",,W","18.3",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-07-31","2.2",",,W","1.8",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","24.7","H,,S","27.2",",,W","23.3",",,W","   10",",,W","   10",",,W","5.8",",,W","6.3",",,W","    1",",,W",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-08-01","3.1",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","27.0","H,,S","31.1",",,W","23.9",",,W","  150",",,W","  140",",,W","6.3",",,W","8.1",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-08-02","5.5",",,W","1.8",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","28.3","H,,S","33.3",",,W","26.1",",,W","  230",",,W","  240",",,W","13.9",",,W","18.3",",,W",,,,,"    1",",,W",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-08-03","2.7",",,W","11.7",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","27.6","H,,S","30.6",",,W","23.3",",,W","  140",",,W","  160",",,W","12.5",",,W","17.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-08-04","5.1",",,W","63.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","24.4","H,,S","31.7",",,W","21.1",",,W","  340",",,W","  340",",,W","13.4",",,W","17.4",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-08-05","1.9",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","26.2","H,,S","31.1",",,W","21.7",",,W","  110",",,W","  110",",,W","5.8",",,W","7.2",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-08-06","3.0",",,W","15.7",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","26.4","H,,S","30.0",",,W","22.2",",,W","   50",",,W","  320",",,W","7.2",",,W","9.4",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-08-07","2.7",",,W","7.6",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","25.9","H,,S","31.1",",,W","23.3",",,W","   30",",,W","   20",",,W","11.2",",,W","13.9",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-08-08","1.7",",,W","0.0","T,,Z,2400","0.0",",,W,2400","0.0",",,W,2400","25.5","H,,S","30.6",",,W","22.8",",,W","   50",",,W","   60",",,W","4.5",",,W","5.8",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-08-09","2.9",",,W","0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","26.9","H,,S","31.1",",,W","23.3",",,W","  160",",,W","  160",",,W","6.7",",,W","8.5",",,W",,,,,"    1",",,W",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-08-10","3.1",",,W","0.0","T,,Z,2400","0.0",",,W,2400","0.0",",,W,2400","28.2","H,,S","33.3",",,W","23.9",",,W","  170",",,W","  130",",,W","6.7",",,W","9.4",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-08-11","3.6",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","28.1","H,,S","32.8",",,W","24.4",",,W","  180",",,W","  180",",,W","6.7",",,W","9.8",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-08-12","2.7",",,W","6.6",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","27.9","H,,S","33.3",",,W","23.9",",,W","  160",",,W","  160",",,W","12.5",",,W","16.1",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-08-13","3.1",",,W","15.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","25.8","H,,S","28.9",",,W","23.3",",,W","  110",",,W","  120",",,W","6.7",",,W","9.4",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-08-14","4.1",",,W","1.5",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","26.3","H,,S","31.1",",,W","24.4",",,W","   50",",,W","   40",",,W","9.4",",,W","11.2",",,W","    1",",,W",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-08-15","3.9",",,W","5.3",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","25.1","H,,S","26.7",",,W","21.1",",,W","   20",",,W","   30",",,W","7.2",",,W","9.4",",,W","    1",",,W",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-08-16","4.4",",,W","26.2",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","21.8","H,,S","25.0",",,W","18.9",",,W","   30",",,W","   10",",,W","8.1",",,W","11.6",",,W","    1",",,W",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-08-17","2.8",",,W","3.6",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","23.1","H,,S","28.3",",,W","18.9",",,W","  300",",,W","  300",",,W","8.1",",,W","12.1",",,W",,,,,"    1",",,W",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-08-18","2.6",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","24.5","H,,S","31.1",",,W","20.0",",,W","  360",",,W","  350",",,W","6.7",",,W","8.9",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-08-19","2.3",",,W","2.3",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","24.4","H,,S","29.4",",,W","20.6",",,W","  240",",,W","  230",",,W","7.2",",,W","10.7",",,W","    1",",,W",,,,,,,,,,,"    1",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-08-20","3.1",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","24.4","H,,S","28.9",",,W","20.0",",,W","  180",",,W","  160",",,W","5.4",",,W","8.1",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-08-21","3.3",",,W","0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","24.6","H,,S","28.9",",,W","20.6",",,W","  190",",,W","  160",",,W","5.8",",,W","7.6",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-08-22","3.1",",,W","0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","25.8","H,,S","28.9",",,W","23.3",",,W","  190",",,W","  180",",,W","5.8",",,W","7.6",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-08-23","3.1",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","26.9","H,,S","31.7",",,W","24.4",",,W","  220",",,W","  230",",,W","7.2",",,W","10.3",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-08-24","2.9",",,W","1.3",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","27.4","H,,S","31.7",",,W","24.4",",,W","  270",",,W","  290",",,W","8.9",",,W","13.9",",,W",,,,,"    1",",,W",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-08-25","3.8",",,W","0.3",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","27.6","H,,S","33.3",",,W","23.3",",,W","  270",",,W","  270",",,W","12.5",",,W","17.0",",,W",,,,,"    1",",,W",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-08-26","3.8",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","26.3","H,,S","31.1",",,W","21.7",",,W","  250",",,W","  310",",,W","7.6",",,W","10.3",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-08-27","4.7",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","28.2","H,,S","33.9",",,W","23.3",",,W","  230",",,W","  230",",,W","10.7",",,W","15.2",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-08-28","3.4",",,W","37.1",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","28.9","H,,S","33.9",",,W","22.2",",,W","  320",",,W","  310",",,W","14.8",",,W","19.2",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-08-29","3.7",",,W","12.7",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","25.2","H,,S","31.1",",,W","22.8",",,W","  220",",,W","  200",",,W","8.9",",,W","10.3",",,W","    1",",,W",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-08-30","3.4",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","25.2","H,,S","28.3",",,W","18.9",",,W","  310",",,W","  320",",,W","8.9",",,W","12.5",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-08-31","2.3",",,W","10.2",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","23.1","H,,S","25.0",",,W","20.6",",,W","   50",",,W","  120",",,W","6.3",",,W","8.1",",,W","    1",",,W",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-09-01","2.5",",,W","2.8",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","22.7","H,,S","27.8",",,W","20.0",",,W","  120",",,W","  140",",,W","5.4",",,W","7.6",",,W","    1",",,W",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-09-02","3.8",",,W","0.3",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","26.2","H,,S","31.1",",,W","23.3",",,W","  200",",,W","  220",",,W","7.2",",,W","10.7",",,W","    1",",,W",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-09-03","2.6",",,W","9.7",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","28.0","H,,S","32.8",",,W","23.9",",,W","  240",",,W","  240",",,W","9.4",",,W","13.4",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-09-04","3.5",",,W","0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","26.9","H,,S","32.8",",,W","22.2",",,W","  330",",,W","  280",",,W","8.1",",,W","11.6",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-09-05","2.8",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","23.5","H,,S","27.8",",,W","17.2",",,W","  170",",,W","  320",",,W","5.4",",,W","8.5",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-09-06","2.7",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","22.8","H,,S","28.3",",,W","16.7",",,W","  190",",,W","  190",",,W","5.8",",,W","7.6",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-09-07","2.2",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","23.1","H,,S","28.3",",,W","18.3",",,W","  150",",,W","  160",",,W","5.4",",,W","7.2",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-09-08","1.8",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","24.2","H,,S","30.6",",,W","18.9",",,W","  110",",,W","  120",",,W","4.5",",,W","6.3",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-09-09","3.7",",,W","16.3",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","24.4","H,,S","26.1",",,W","22.8",",,W","   50",",,W","   50",",,W","8.1",",,W","10.7",",,W","    1",",,W",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-09-10","2.6",",,W","73.2",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","25.1","H,,S","27.2",",,W","24.4",",,W","  350",",,W","  350",",,W","5.4",",,W","7.2",",,W","    1",",,W","    1",",,W","    1",",,W",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-09-11","4.0",",,W","0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","25.2","H,,S","27.2",",,W","22.2",",,W","  340",",,W","   10",",,W","7.6",",,W","9.4",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-09-12","3.8",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","22.6","H,,S","23.9",",,W","18.9",",,W","   70",",,W","   90",",,W","7.2",",,W","9.4",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-09-13","2.5",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","21.4","H,,S","27.2",",,W","16.7",",,W","  180",",,W","  170",",,W","6.3",",,W","8.1",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-09-14","4.7",",,W","0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","23.9","H,,S","26.1",",,W","18.3",",,W","  360",",,W","   10",",,W","9.8",",,W","13.0",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-09-15","3.2",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","17.9","H,,S","21.7",",,W","12.8",",,W","   10",",,W","   30",",,W","7.6",",,W","11.2",",,W",,,,,,,,,,,,,"    1",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-09-16","2.5",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","17.7","H,,S","22.8",",,W","12.8",",,W","  180",",,W","  170",",,W","5.4",",,W","7.2",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-09-17","0.9",",,W","9.9",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","20.6","H,,S","22.8",",,W","18.9",",,W","  170",",,W","  170",",,W","4.0",",,W","5.4",",,W","    1",",,W",,,,,,,,,,,,
