instant,date,season,year,month,hour,is_holiday,weekday,is_workday,weather,temperature,felt_temperature,humidity,windspeed,casual_users,registered_users,users_total,is_weekend,temperature_actual,felt_temperature_actual,humidity_actual,windspeed_actual
14662,2012-09-08,summer,2012,September,2,False,Saturday,False,A,0.66,0.5909,0.89,0.3284,9,68,77,True,22.693877551020414,19.772299999999998,89.0,40.749185600000004
14663,2012-09-08,summer,2012,September,3,False,Saturday,False,B,0.66,0.5909,0.89,0.2239,3,40,43,True,22.693877551020414,19.772299999999998,89.0,27.7824076
14664,2012-09-08,summer,2012,September,4,False,Saturday,False,B,0.66,0.5909,0.94,0.2239,3,8,11,True,22.693877551020414,19.772299999999998,94.0,27.7824076
14665,2012-09-08,summer,2012,September,5,False,Saturday,False,B,0.66,0.5909,0.94,0.2537,2,13,15,True,22.693877551020414,19.772299999999998,94.0,31.4801108
14666,2012-09-08,summer,2012,September,6,False,Saturday,False,B,0.66,0.5909,0.89,0.2836,8,26,34,True,22.693877551020414,19.772299999999998,89.0,35.1902224
14667,2012-09-08,summer,2012,September,7,False,Saturday,False,A,0.66,0.5909,0.89,0.2836,11,71,82,True,22.693877551020414,19.772299999999998,89.0,35.1902224
14668,2012-09-08,summer,2012,September,8,False,Saturday,False,A,0.7,0.6667,0.79,0.3284,33,197,230,True,24.61224489795918,23.334899999999998,79.0,40.749185600000004
14669,2012-09-08,summer,2012,September,9,False,Saturday,False,A,0.7,0.6667,0.74,0.3881,87,261,348,True,24.61224489795918,23.334899999999998,74.0,48.1570004
14670,2012-09-08,summer,2012,September,10,False,Saturday,False,A,0.74,0.6970000000000001,0.7,0.3881,100,322,422,True,26.53061224489796,24.759,70.0,48.1570004
14671,2012-09-08,summer,2012,September,11,False,Saturday,False,A,0.76,0.7121,0.62,0.4478,173,405,578,True,27.48979591836735,25.4687,62.0,55.5648152
14672,2012-09-08,summer,2012,September,12,False,Saturday,False,A,0.8,0.7576,0.55,0.4925,220,474,694,True,29.408163265306122,27.607200000000006,55.00000000000001,61.11137000000001
14673,2012-09-08,summer,2012,September,13,False,Saturday,False,A,0.82,0.7727,0.52,0.5224,233,435,668,True,30.367346938775505,28.316900000000004,52.0,64.8214816
14674,2012-09-08,summer,2012,September,14,False,Saturday,False,A,0.82,0.7727,0.52,0.4478,260,366,626,True,30.367346938775505,28.316900000000004,52.0,55.5648152
14675,2012-09-08,summer,2012,September,15,False,Saturday,False,C,0.56,0.5303,0.88,0.2537,175,337,512,True,17.89795918367347,16.9241,88.0,31.4801108
14676,2012-09-08,summer,2012,September,16,False,Saturday,False,C,0.56,0.5303,0.88,0.19399999999999998,19,95,114,True,17.89795918367347,16.9241,88.0,24.072296
14677,2012-09-08,summer,2012,September,17,False,Saturday,False,C,0.58,0.5455,0.83,0.19399999999999998,52,119,171,True,18.857142857142854,17.6385,83.0,24.072296
14678,2012-09-08,summer,2012,September,18,False,Saturday,False,C,0.58,0.5455,0.83,0.1343,27,140,167,True,18.857142857142854,17.6385,83.0,16.6644812
14679,2012-09-08,summer,2012,September,19,False,Saturday,False,C,0.58,0.5455,0.88,0.1045,28,187,215,True,18.857142857142854,17.6385,88.0,12.966778000000001
14680,2012-09-08,summer,2012,September,20,False,Saturday,False,B,0.58,0.5455,0.88,0.0896,28,166,194,True,18.857142857142854,17.6385,88.0,11.1179264
14681,2012-09-08,summer,2012,September,21,False,Saturday,False,B,0.6,0.5606,0.83,0.1642,26,155,181,True,19.816326530612244,18.3482,83.0,20.374592800000002
14682,2012-09-08,summer,2012,September,22,False,Saturday,False,B,0.58,0.5455,0.78,0.2985,18,176,194,True,18.857142857142854,17.6385,78.0,37.039074
14683,2012-09-08,summer,2012,September,23,False,Saturday,False,B,0.58,0.5455,0.73,0.1642,12,121,133,True,18.857142857142854,17.6385,73.0,20.374592800000002
14684,2012-09-09,summer,2012,September,0,False,Sunday,False,B,0.56,0.5303,0.73,0.19399999999999998,18,106,124,True,17.89795918367347,16.9241,73.0,24.072296
14685,2012-09-09,summer,2012,September,1,False,Sunday,False,A,0.56,0.5303,0.73,0.2239,20,104,124,True,17.89795918367347,16.9241,73.0,27.7824076
14686,2012-09-09,summer,2012,September,2,False,Sunday,False,A,0.54,0.5152,0.77,0.2836,15,81,96,True,16.93877551020408,16.2144,77.0,35.1902224
14687,2012-09-09,summer,2012,September,3,False,Sunday,False,A,0.54,0.5152,0.73,0.2239,14,32,46,True,16.93877551020408,16.2144,73.0,27.7824076
14688,2012-09-09,summer,2012,September,4,False,Sunday,False,A,0.52,0.5,0.77,0.2537,12,16,28,True,15.979591836734697,15.5,77.0,31.4801108
14689,2012-09-09,summer,2012,September,5,False,Sunday,False,A,0.52,0.5,0.77,0.19399999999999998,16,39,55,True,15.979591836734697,15.5,77.0,24.072296
14690,2012-09-09,summer,2012,September,6,False,Sunday,False,A,0.52,0.5,0.77,0.19399999999999998,11,24,35,True,15.979591836734697,15.5,77.0,24.072296
14691,2012-09-09,summer,2012,September,7,False,Sunday,False,A,0.54,0.5152,0.73,0.1642,20,50,70,True,16.93877551020408,16.2144,73.0,20.374592800000002
14692,2012-09-09,summer,2012,September,8,False,Sunday,False,A,0.58,0.5455,0.68,0.2239,27,143,170,True,18.857142857142854,17.6385,68.0,27.7824076
14693,2012-09-09,summer,2012,September,9,False,Sunday,False,A,0.62,0.6061,0.61,0.2537,85,214,299,True,20.775510204081634,20.4867,61.0,31.4801108
14694,2012-09-09,summer,2012,September,10,False,Sunday,False,A,0.64,0.6212,0.57,0.2985,172,323,495,True,21.734693877551024,21.196399999999997,56.99999999999999,37.039074
14695,2012-09-09,summer,2012,September,11,False,Sunday,False,A,0.66,0.6212,0.47,0.2537,194,391,585,True,22.693877551020414,21.196399999999997,47.0,31.4801108
14696,2012-09-09,summer,2012,September,12,False,Sunday,False,A,0.66,0.6212,0.47,0.0,247,510,757,True,22.693877551020414,21.196399999999997,47.0,0.0
14697,2012-09-09,summer,2012,September,13,False,Sunday,False,A,0.68,0.6364,0.39,0.0,238,491,729,True,23.653061224489797,21.9108,39.0,0.0
14698,2012-09-09,summer,2012,September,14,False,Sunday,False,A,0.72,0.6515,0.3,0.2836,232,415,647,True,25.57142857142857,22.6205,30.0,35.1902224
14699,2012-09-09,summer,2012,September,15,False,Sunday,False,A,0.72,0.6515,0.32,0.2537,284,412,696,True,25.57142857142857,22.6205,32.0,31.4801108
14700,2012-09-09,summer,2012,September,16,False,Sunday,False,A,0.68,0.6364,0.36,0.2836,228,473,701,True,23.653061224489797,21.9108,36.0,35.1902224
14701,2012-09-09,summer,2012,September,17,False,Sunday,False,A,0.7,0.6364,0.37,0.2537,213,458,671,True,24.61224489795918,21.9108,37.0,31.4801108
14702,2012-09-09,summer,2012,September,18,False,Sunday,False,A,0.66,0.6212,0.36,0.2537,156,404,560,True,22.693877551020414,21.196399999999997,36.0,31.4801108
14703,2012-09-09,summer,2012,September,19,False,Sunday,False,A,0.66,0.6212,0.36,0.2537,134,362,496,True,22.693877551020414,21.196399999999997,36.0,31.4801108
14704,2012-09-09,summer,2012,September,20,False,Sunday,False,A,0.62,0.6212,0.41,0.2836,91,265,356,True,20.775510204081634,21.196399999999997,41.0,35.1902224
14705,2012-09-09,summer,2012,September,21,False,Sunday,False,A,0.6,0.6212,0.46,0.2239,57,149,206,True,19.816326530612244,21.196399999999997,46.0,27.7824076
14706,2012-09-09,summer,2012,September,22,False,Sunday,False,A,0.58,0.5455,0.49,0.2537,64,125,189,True,18.857142857142854,17.6385,49.0,31.4801108
14707,2012-09-09,summer,2012,September,23,False,Sunday,False,A,0.56,0.5303,0.52,0.2836,22,70,92,True,17.89795918367347,16.9241,52.0,35.1902224
14708,2012-09-10,summer,2012,September,0,False,Monday,True,A,0.56,0.5303,0.52,0.2836,6,35,41,False,17.89795918367347,16.9241,52.0,35.1902224
14709,2012-09-10,summer,2012,September,1,False,Monday,True,A,0.54,0.5152,0.6,0.19399999999999998,7,11,18,False,16.93877551020408,16.2144,60.0,24.072296
14710,2012-09-10,summer,2012,September,2,False,Monday,True,A,0.54,0.5152,0.6,0.3582,11,6,17,False,16.93877551020408,16.2144,60.0,44.4468888
14711,2012-09-10,summer,2012,September,3,False,Monday,True,A,0.52,0.5,0.68,0.2836,5,7,12,False,15.979591836734697,15.5,68.0,35.1902224
14712,2012-09-10,summer,2012,September,4,False,Monday,True,A,0.52,0.5,0.68,0.2836,1,4,5,False,15.979591836734697,15.5,68.0,35.1902224
14713,2012-09-10,summer,2012,September,5,False,Monday,True,A,0.5,0.4848,0.72,0.2537,4,36,40,False,15.020408163265307,14.785599999999999,72.0,31.4801108
14714,2012-09-10,summer,2012,September,6,False,Monday,True,A,0.5,0.4848,0.72,0.1343,8,172,180,False,15.020408163265307,14.785599999999999,72.0,16.6644812
14715,2012-09-10,summer,2012,September,7,False,Monday,True,A,0.52,0.5,0.68,0.2239,20,427,447,False,15.979591836734697,15.5,68.0,27.7824076
14716,2012-09-10,summer,2012,September,8,False,Monday,True,A,0.56,0.5303,0.6,0.2836,33,697,730,False,17.89795918367347,16.9241,60.0,35.1902224
14717,2012-09-10,summer,2012,September,9,False,Monday,True,A,0.6,0.6212,0.53,0.2985,40,321,361,False,19.816326530612244,21.196399999999997,53.0,37.039074
14718,2012-09-10,summer,2012,September,10,False,Monday,True,A,0.62,0.6212,0.5,0.2836,42,168,210,False,20.775510204081634,21.196399999999997,50.0,35.1902224
14719,2012-09-10,summer,2012,September,11,False,Monday,True,A,0.62,0.6212,0.43,0.2985,69,167,236,False,20.775510204081634,21.196399999999997,43.0,37.039074
14720,2012-09-10,summer,2012,September,12,False,Monday,True,A,0.64,0.6212,0.44,0.3881,76,256,332,False,21.734693877551024,21.196399999999997,44.0,48.1570004
14721,2012-09-10,summer,2012,September,13,False,Monday,True,A,0.64,0.6212,0.38,0.2239,72,251,323,False,21.734693877551024,21.196399999999997,38.0,27.7824076
14722,2012-09-10,summer,2012,September,14,False,Monday,True,A,0.66,0.6212,0.36,0.2836,107,233,340,False,22.693877551020414,21.196399999999997,36.0,35.1902224
14723,2012-09-10,summer,2012,September,15,False,Monday,True,A,0.66,0.6212,0.31,0.3881,115,231,346,False,22.693877551020414,21.196399999999997,31.0,48.1570004
14724,2012-09-10,summer,2012,September,16,False,Monday,True,A,0.66,0.6212,0.34,0.3284,108,380,488,False,22.693877551020414,21.196399999999997,34.0,40.749185600000004
14725,2012-09-10,summer,2012,September,17,False,Monday,True,A,0.66,0.6212,0.34,0.3284,127,744,871,False,22.693877551020414,21.196399999999997,34.0,40.749185600000004
14726,2012-09-10,summer,2012,September,18,False,Monday,True,A,0.62,0.6212,0.35,0.2985,111,857,968,False,20.775510204081634,21.196399999999997,35.0,37.039074
14727,2012-09-10,summer,2012,September,19,False,Monday,True,A,0.62,0.6212,0.38,0.2985,71,562,633,False,20.775510204081634,21.196399999999997,38.0,37.039074
14728,2012-09-10,summer,2012,September,20,False,Monday,True,A,0.6,0.6212,0.4,0.19399999999999998,34,356,390,False,19.816326530612244,21.196399999999997,40.0,24.072296
14729,2012-09-10,summer,2012,September,21,False,Monday,True,A,0.56,0.5303,0.49,0.1642,29,256,285,False,17.89795918367347,16.9241,49.0,20.374592800000002
14730,2012-09-10,summer,2012,September,22,False,Monday,True,A,0.54,0.5152,0.52,0.1343,15,144,159,False,16.93877551020408,16.2144,52.0,16.6644812
14731,2012-09-10,summer,2012,September,23,False,Monday,True,A,0.54,0.5152,0.52,0.0,7,86,93,False,16.93877551020408,16.2144,52.0,0.0
14732,2012-09-11,summer,2012,September,0,False,Tuesday,True,A,0.52,0.5,0.59,0.1045,5,27,32,False,15.979591836734697,15.5,59.0,12.966778000000001
14733,2012-09-11,summer,2012,September,1,False,Tuesday,True,A,0.5,0.4848,0.63,0.0,0,10,10,False,15.020408163265307,14.785599999999999,63.0,0.0
14734,2012-09-11,summer,2012,September,2,False,Tuesday,True,A,0.48,0.4697,0.77,0.1642,1,5,6,False,14.061224489795917,14.0759,77.0,20.374592800000002
14735,2012-09-11,summer,2012,September,3,False,Tuesday,True,A,0.48,0.4697,0.67,0.1343,1,7,8,False,14.061224489795917,14.0759,67.0,16.6644812
14736,2012-09-11,summer,2012,September,4,False,Tuesday,True,A,0.48,0.4697,0.72,0.1045,1,8,9,False,14.061224489795917,14.0759,72.0,12.966778000000001
14737,2012-09-11,summer,2012,September,5,False,Tuesday,True,A,0.46,0.4545,0.72,0.0896,3,41,44,False,13.10204081632653,13.3615,72.0,11.1179264
14738,2012-09-11,summer,2012,September,6,False,Tuesday,True,A,0.46,0.4545,0.77,0.1045,11,200,211,False,13.10204081632653,13.3615,77.0,12.966778000000001
14739,2012-09-11,summer,2012,September,7,False,Tuesday,True,A,0.5,0.4848,0.72,0.1045,24,572,596,False,15.020408163265307,14.785599999999999,72.0,12.966778000000001
14740,2012-09-11,summer,2012,September,8,False,Tuesday,True,A,0.54,0.5152,0.68,0.0896,48,702,750,False,16.93877551020408,16.2144,68.0,11.1179264
14741,2012-09-11,summer,2012,September,9,False,Tuesday,True,A,0.6,0.6212,0.49,0.0,35,323,358,False,19.816326530612244,21.196399999999997,49.0,0.0
14742,2012-09-11,summer,2012,September,10,False,Tuesday,True,A,0.62,0.6212,0.38,0.0,54,142,196,False,20.775510204081634,21.196399999999997,38.0,0.0
14743,2012-09-11,summer,2012,September,11,False,Tuesday,True,A,0.64,0.6212,0.33,0.0896,60,187,247,False,21.734693877551024,21.196399999999997,33.0,11.1179264
14744,2012-09-11,summer,2012,September,12,False,Tuesday,True,A,0.64,0.6212,0.33,0.0,62,254,316,False,21.734693877551024,21.196399999999997,33.0,0.0
14745,2012-09-11,summer,2012,September,13,False,Tuesday,True,A,0.66,0.6212,0.29,0.0896,72,256,328,False,22.693877551020414,21.196399999999997,28.999999999999996,11.1179264
14746,2012-09-11,summer,2012,September,14,False,Tuesday,True,A,0.68,0.6212,0.3,0.0896,74,181,255,False,23.653061224489797,21.196399999999997,30.0,11.1179264
14747,2012-09-11,summer,2012,September,15,False,Tuesday,True,A,0.7,0.6364,0.28,0.1045,73,253,326,False,24.61224489795918,21.9108,28.000000000000004,12.966778000000001
14748,2012-09-11,summer,2012,September,16,False,Tuesday,True,A,0.7,0.6364,0.28,0.1343,99,437,536,False,24.61224489795918,21.9108,28.000000000000004,16.6644812
14749,2012-09-11,summer,2012,September,17,False,Tuesday,True,A,0.7,0.6364,0.28,0.0,168,802,970,False,24.61224489795918,21.9108,28.000000000000004,0.0
14750,2012-09-11,summer,2012,September,18,False,Tuesday,True,A,0.64,0.6212,0.36,0.1642,110,767,877,False,21.734693877551024,21.196399999999997,36.0,20.374592800000002
14751,2012-09-11,summer,2012,September,19,False,Tuesday,True,A,0.62,0.6212,0.41,0.19399999999999998,56,540,596,False,20.775510204081634,21.196399999999997,41.0,24.072296
14752,2012-09-11,summer,2012,September,20,False,Tuesday,True,A,0.58,0.5455,0.56,0.1343,40,421,461,False,18.857142857142854,17.6385,56.00000000000001,16.6644812
14753,2012-09-11,summer,2012,September,21,False,Tuesday,True,A,0.56,0.5303,0.6,0.1045,28,282,310,False,17.89795918367347,16.9241,60.0,12.966778000000001
14754,2012-09-11,summer,2012,September,22,False,Tuesday,True,A,0.56,0.5303,0.64,0.1045,27,189,216,False,17.89795918367347,16.9241,64.0,12.966778000000001
14755,2012-09-11,summer,2012,September,23,False,Tuesday,True,A,0.54,0.5152,0.68,0.1045,18,91,109,False,16.93877551020408,16.2144,68.0,12.966778000000001
14756,2012-09-12,summer,2012,September,0,False,Wednesday,True,A,0.52,0.5,0.72,0.1045,8,41,49,False,15.979591836734697,15.5,72.0,12.966778000000001
14757,2012-09-12,summer,2012,September,1,False,Wednesday,True,A,0.52,0.5,0.72,0.1045,2,19,21,False,15.979591836734697,15.5,72.0,12.966778000000001
14758,2012-09-12,summer,2012,September,2,False,Wednesday,True,A,0.52,0.5,0.72,0.0896,2,9,11,False,15.979591836734697,15.5,72.0,11.1179264
14759,2012-09-12,summer,2012,September,3,False,Wednesday,True,A,0.5,0.4848,0.77,0.0896,0,7,7,False,15.020408163265307,14.785599999999999,77.0,11.1179264
14760,2012-09-12,summer,2012,September,4,False,Wednesday,True,A,0.5,0.4848,0.72,0.0896,0,5,5,False,15.020408163265307,14.785599999999999,72.0,11.1179264
14761,2012-09-12,summer,2012,September,5,False,Wednesday,True,A,0.5,0.4848,0.72,0.0896,4,44,48,False,15.020408163265307,14.785599999999999,72.0,11.1179264
14762,2012-09-12,summer,2012,September,6,False,Wednesday,True,A,0.5,0.4848,0.72,0.0896,6,199,205,False,15.020408163265307,14.785599999999999,72.0,11.1179264
14763,2012-09-12,summer,2012,September,7,False,Wednesday,True,A,0.52,0.5,0.72,0.0,24,533,557,False,15.979591836734697,15.5,72.0,0.0
14764,2012-09-12,summer,2012,September,8,False,Wednesday,True,A,0.56,0.5303,0.64,0.1045,43,727,770,False,17.89795918367347,16.9241,64.0,12.966778000000001
14765,2012-09-12,summer,2012,September,9,False,Wednesday,True,A,0.6,0.6061,0.64,0.1343,50,278,328,False,19.816326530612244,20.4867,64.0,16.6644812
14766,2012-09-12,summer,2012,September,10,False,Wednesday,True,A,0.62,0.6061,0.61,0.1343,57,148,205,False,20.775510204081634,20.4867,61.0,16.6644812
14767,2012-09-12,summer,2012,September,11,False,Wednesday,True,A,0.66,0.6212,0.5,0.19399999999999998,51,181,232,False,22.693877551020414,21.196399999999997,50.0,24.072296
14768,2012-09-12,summer,2012,September,12,False,Wednesday,True,A,0.68,0.6364,0.36,0.1343,88,264,352,False,23.653061224489797,21.9108,36.0,16.6644812
14769,2012-09-12,summer,2012,September,13,False,Wednesday,True,A,0.7,0.6364,0.34,0.1343,85,238,323,False,24.61224489795918,21.9108,34.0,16.6644812
14770,2012-09-12,summer,2012,September,14,False,Wednesday,True,A,0.7,0.6364,0.37,0.1642,78,200,278,False,24.61224489795918,21.9108,37.0,20.374592800000002
14771,2012-09-12,summer,2012,September,15,False,Wednesday,True,A,0.72,0.6515,0.37,0.1343,75,243,318,False,25.57142857142857,22.6205,37.0,16.6644812
14772,2012-09-12,summer,2012,September,16,False,Wednesday,True,A,0.72,0.6515,0.37,0.1642,90,419,509,False,25.57142857142857,22.6205,37.0,20.374592800000002
14773,2012-09-12,summer,2012,September,17,False,Wednesday,True,A,0.7,0.6364,0.41,0.2985,114,811,925,False,24.61224489795918,21.9108,41.0,37.039074
14774,2012-09-12,summer,2012,September,18,False,Wednesday,True,A,0.66,0.6212,0.44,0.2537,91,886,977,False,22.693877551020414,21.196399999999997,44.0,31.4801108
14775,2012-09-12,summer,2012,September,19,False,Wednesday,True,A,0.64,0.6212,0.5,0.19399999999999998,78,557,635,False,21.734693877551024,21.196399999999997,50.0,24.072296
14776,2012-09-12,summer,2012,September,20,False,Wednesday,True,A,0.62,0.6212,0.57,0.1343,38,432,470,False,20.775510204081634,21.196399999999997,56.99999999999999,16.6644812
14777,2012-09-12,summer,2012,September,21,False,Wednesday,True,A,0.6,0.6061,0.6,0.1343,27,279,306,False,19.816326530612244,20.4867,60.0,16.6644812
14778,2012-09-12,summer,2012,September,22,False,Wednesday,True,A,0.56,0.5303,0.64,0.0896,23,189,212,False,17.89795918367347,16.9241,64.0,11.1179264
14779,2012-09-12,summer,2012,September,23,False,Wednesday,True,A,0.56,0.5303,0.68,0.1045,16,111,127,False,17.89795918367347,16.9241,68.0,12.966778000000001
14780,2012-09-13,summer,2012,September,0,False,Thursday,True,A,0.56,0.5303,0.73,0.0896,11,46,57,False,17.89795918367347,16.9241,73.0,11.1179264
14781,2012-09-13,summer,2012,September,1,False,Thursday,True,A,0.54,0.5152,0.77,0.0896,6,22,28,False,16.93877551020408,16.2144,77.0,11.1179264
14782,2012-09-13,summer,2012,September,2,False,Thursday,True,A,0.54,0.5152,0.77,0.0,0,9,9,False,16.93877551020408,16.2144,77.0,0.0
14783,2012-09-13,summer,2012,September,3,False,Thursday,True,A,0.52,0.5,0.83,0.0,2,9,11,False,15.979591836734697,15.5,83.0,0.0
14784,2012-09-13,summer,2012,September,4,False,Thursday,True,A,0.52,0.5,0.83,0.0,0,6,6,False,15.979591836734697,15.5,83.0,0.0
14785,2012-09-13,summer,2012,September,5,False,Thursday,True,A,0.52,0.5,0.83,0.0,3,54,57,False,15.979591836734697,15.5,83.0,0.0
14786,2012-09-13,summer,2012,September,6,False,Thursday,True,A,0.5,0.4848,0.82,0.0,9,186,195,False,15.020408163265307,14.785599999999999,82.0,0.0
14787,2012-09-13,summer,2012,September,7,False,Thursday,True,A,0.54,0.5152,0.77,0.0,22,549,571,False,16.93877551020408,16.2144,77.0,0.0
14788,2012-09-13,summer,2012,September,8,False,Thursday,True,A,0.56,0.5303,0.73,0.0,33,725,758,False,17.89795918367347,16.9241,73.0,0.0
14789,2012-09-13,summer,2012,September,9,False,Thursday,True,A,0.6,0.6061,0.64,0.0896,46,292,338,False,19.816326530612244,20.4867,64.0,11.1179264
14790,2012-09-13,summer,2012,September,10,False,Thursday,True,A,0.64,0.6212,0.61,0.0896,63,149,212,False,21.734693877551024,21.196399999999997,61.0,11.1179264
14791,2012-09-13,summer,2012,September,11,False,Thursday,True,A,0.66,0.6212,0.5,0.1642,71,183,254,False,22.693877551020414,21.196399999999997,50.0,20.374592800000002
14792,2012-09-13,summer,2012,September,12,False,Thursday,True,A,0.68,0.6364,0.44,0.1045,57,240,297,False,23.653061224489797,21.9108,44.0,12.966778000000001
14793,2012-09-13,summer,2012,September,13,False,Thursday,True,A,0.7,0.6364,0.42,0.0,60,223,283,False,24.61224489795918,21.9108,42.0,0.0
14794,2012-09-13,summer,2012,September,14,False,Thursday,True,A,0.72,0.6515,0.39,0.1343,60,214,274,False,25.57142857142857,22.6205,39.0,16.6644812
14795,2012-09-13,summer,2012,September,15,False,Thursday,True,A,0.72,0.6515,0.42,0.1045,99,253,352,False,25.57142857142857,22.6205,42.0,12.966778000000001
14796,2012-09-13,summer,2012,September,16,False,Thursday,True,A,0.72,0.6515,0.39,0.0896,85,406,491,False,25.57142857142857,22.6205,39.0,11.1179264
14797,2012-09-13,summer,2012,September,17,False,Thursday,True,A,0.72,0.6515,0.42,0.19399999999999998,97,787,884,False,25.57142857142857,22.6205,42.0,24.072296
14798,2012-09-13,summer,2012,September,18,False,Thursday,True,A,0.68,0.6364,0.57,0.2537,108,744,852,False,23.653061224489797,21.9108,56.99999999999999,31.4801108
14799,2012-09-13,summer,2012,September,19,False,Thursday,True,A,0.64,0.6061,0.65,0.1343,80,594,674,False,21.734693877551024,20.4867,65.0,16.6644812
14800,2012-09-13,summer,2012,September,20,False,Thursday,True,A,0.62,0.6061,0.69,0.1045,55,408,463,False,20.775510204081634,20.4867,69.0,12.966778000000001
14801,2012-09-13,summer,2012,September,21,False,Thursday,True,A,0.62,0.6061,0.65,0.1045,26,291,317,False,20.775510204081634,20.4867,65.0,12.966778000000001
14802,2012-09-13,summer,2012,September,22,False,Thursday,True,A,0.6,0.5909,0.69,0.1343,28,223,251,False,19.816326530612244,19.772299999999998,69.0,16.6644812
14803,2012-09-13,summer,2012,September,23,False,Thursday,True,A,0.58,0.5455,0.73,0.1045,33,137,170,False,18.857142857142854,17.6385,73.0,12.966778000000001
14804,2012-09-14,summer,2012,September,0,False,Friday,True,A,0.56,0.5303,0.73,0.0896,24,63,87,False,17.89795918367347,16.9241,73.0,11.1179264
14805,2012-09-14,summer,2012,September,1,False,Friday,True,A,0.56,0.5303,0.73,0.0896,6,35,41,False,17.89795918367347,16.9241,73.0,11.1179264
14806,2012-09-14,summer,2012,September,2,False,Friday,True,A,0.56,0.5303,0.73,0.0,7,23,30,False,17.89795918367347,16.9241,73.0,0.0
14807,2012-09-14,summer,2012,September,3,False,Friday,True,A,0.54,0.5152,0.77,0.0,5,9,14,False,16.93877551020408,16.2144,77.0,0.0
14808,2012-09-14,summer,2012,September,4,False,Friday,True,A,0.54,0.5152,0.77,0.0,1,11,12,False,16.93877551020408,16.2144,77.0,0.0
14809,2012-09-14,summer,2012,September,5,False,Friday,True,A,0.54,0.5152,0.83,0.0,1,40,41,False,16.93877551020408,16.2144,83.0,0.0
14810,2012-09-14,summer,2012,September,6,False,Friday,True,A,0.54,0.5152,0.88,0.0,8,144,152,False,16.93877551020408,16.2144,88.0,0.0
14811,2012-09-14,summer,2012,September,7,False,Friday,True,B,0.56,0.5303,0.88,0.0,17,437,454,False,17.89795918367347,16.9241,88.0,0.0
14812,2012-09-14,summer,2012,September,8,False,Friday,True,B,0.6,0.5758,0.78,0.1642,51,715,766,False,19.816326530612244,19.0626,78.0,20.374592800000002
14813,2012-09-14,summer,2012,September,9,False,Friday,True,B,0.62,0.5909,0.78,0.1642,46,301,347,False,20.775510204081634,19.772299999999998,78.0,20.374592800000002
14814,2012-09-14,summer,2012,September,10,False,Friday,True,B,0.68,0.6364,0.65,0.0,75,171,246,False,23.653061224489797,21.9108,65.0,0.0
14815,2012-09-14,summer,2012,September,11,False,Friday,True,B,0.68,0.6364,0.61,0.1045,84,196,280,False,23.653061224489797,21.9108,61.0,12.966778000000001
14816,2012-09-14,summer,2012,September,12,False,Friday,True,B,0.7,0.6515,0.54,0.19399999999999998,119,290,409,False,24.61224489795918,22.6205,54.0,24.072296
14817,2012-09-14,summer,2012,September,13,False,Friday,True,B,0.7,0.6515,0.54,0.19399999999999998,107,301,408,False,24.61224489795918,22.6205,54.0,24.072296
14818,2012-09-14,summer,2012,September,14,False,Friday,True,B,0.72,0.6515,0.45,0.1642,113,258,371,False,25.57142857142857,22.6205,45.0,20.374592800000002
14819,2012-09-14,summer,2012,September,15,False,Friday,True,B,0.72,0.6667,0.48,0.1343,94,273,367,False,25.57142857142857,23.334899999999998,48.0,16.6644812
14820,2012-09-14,summer,2012,September,16,False,Friday,True,B,0.72,0.6667,0.51,0.0,109,454,563,False,25.57142857142857,23.334899999999998,51.0,0.0
14821,2012-09-14,summer,2012,September,17,False,Friday,True,A,0.72,0.6667,0.51,0.19399999999999998,137,757,894,False,25.57142857142857,23.334899999999998,51.0,24.072296
14822,2012-09-14,summer,2012,September,18,False,Friday,True,A,0.72,0.6515,0.45,0.2239,116,692,808,False,25.57142857142857,22.6205,45.0,27.7824076
14823,2012-09-14,summer,2012,September,19,False,Friday,True,A,0.68,0.6364,0.57,0.1642,83,496,579,False,23.653061224489797,21.9108,56.99999999999999,20.374592800000002
14824,2012-09-14,summer,2012,September,20,False,Friday,True,A,0.66,0.6212,0.61,0.1045,67,337,404,False,22.693877551020414,21.196399999999997,61.0,12.966778000000001
14825,2012-09-14,summer,2012,September,21,False,Friday,True,A,0.64,0.6061,0.73,0.2239,42,270,312,False,21.734693877551024,20.4867,73.0,27.7824076
14826,2012-09-14,summer,2012,September,22,False,Friday,True,A,0.62,0.5758,0.83,0.19399999999999998,40,189,229,False,20.775510204081634,19.0626,83.0,24.072296
14827,2012-09-14,summer,2012,September,23,False,Friday,True,A,0.62,0.5909,0.78,0.0896,27,168,195,False,20.775510204081634,19.772299999999998,78.0,11.1179264
14828,2012-09-15,summer,2012,September,0,False,Saturday,False,A,0.6,0.5606,0.83,0.1045,38,169,207,True,19.816326530612244,18.3482,83.0,12.966778000000001
14829,2012-09-15,summer,2012,September,1,False,Saturday,False,A,0.6,0.5909,0.73,0.0,8,101,109,True,19.816326530612244,19.772299999999998,73.0,0.0
14830,2012-09-15,summer,2012,September,2,False,Saturday,False,A,0.58,0.5455,0.78,0.1045,18,75,93,True,18.857142857142854,17.6385,78.0,12.966778000000001
14831,2012-09-15,summer,2012,September,3,False,Saturday,False,A,0.6,0.5909,0.73,0.2537,6,31,37,True,19.816326530612244,19.772299999999998,73.0,31.4801108
